search title,result title,mal_id,url,image,synopsis,6,7,8,9,10,11,12,13,14,15
Kakao 79%,Kakao 79%,110882,https://myanimelist.net/manga/110882/Kakao_79,https://cdn.myanimelist.net/images/manga/3/207049.jpg?s=45d55d2ce7eb2ff9c42104a09965f98d,"Tsubasa Ayano and Yuu Ichinose are childhood friends. Since they were kids, they were inseparable. But one day they have to part each other's way because both of them are transferring homes. Clueless...",,,,,,,,,,
Magicraft Meister,Magicraft Meister,109181,https://myanimelist.net/manga/109181/Magicraft_Meister,https://cdn.myanimelist.net/images/manga/3/206020.jpg?s=4bee0d8ee587f0d045cd8c49177fc4b5,"There is only one Magicraft Meister in the world. After the death of the last Meister over one thousand years ago, Jin Nidou was transported to another world in order to succeed her will. After obtain...",,,,,,,,,,
Magicraft Meister,Magicraft Meister,109181,https://myanimelist.net/manga/109181/Magicraft_Meister,https://cdn.myanimelist.net/images/manga/3/206020.jpg?s=4bee0d8ee587f0d045cd8c49177fc4b5,"There is only one Magicraft Meister in the world. After the death of the last Meister over one thousand years ago, Jin Nidou was transported to another world in order to succeed her will. After obtain...",,,,,,,,,,
Kinkyori Renai,Kinkyori Renai,10625,https://myanimelist.net/manga/10625/Kinkyori_Renai,https://cdn.myanimelist.net/images/manga/3/166815.jpg?s=1c7554127f0c905aa3ad984d725b7517,"Uni is a prodigy with a cool reserve who is accomplished in everything except for English. One day, she insults her temporary English teacher and he overhears her. He asks her to come to his office af...",,,,,,,,,,
Kinkyori Renai,Kinkyori Renai,10625,https://myanimelist.net/manga/10625/Kinkyori_Renai,https://cdn.myanimelist.net/images/manga/3/166815.jpg?s=1c7554127f0c905aa3ad984d725b7517,"Uni is a prodigy with a cool reserve who is accomplished in everything except for English. One day, she insults her temporary English teacher and he overhears her. He asks her to come to his office af...",,,,,,,,,,
Kinkyori Renai,Kinkyori Renai,10625,https://myanimelist.net/manga/10625/Kinkyori_Renai,https://cdn.myanimelist.net/images/manga/3/166815.jpg?s=1c7554127f0c905aa3ad984d725b7517,"Uni is a prodigy with a cool reserve who is accomplished in everything except for English. One day, she insults her temporary English teacher and he overhears her. He asks her to come to his office af...",,,,,,,,,,
Kinkyori Renai,Kinkyori Renai,10625,https://myanimelist.net/manga/10625/Kinkyori_Renai,https://cdn.myanimelist.net/images/manga/3/166815.jpg?s=1c7554127f0c905aa3ad984d725b7517,"Uni is a prodigy with a cool reserve who is accomplished in everything except for English. One day, she insults her temporary English teacher and he overhears her. He asks her to come to his office af...",,,,,,,,,,
Atsu♡Atsu Trattoria,Atsu♡Atsu Trattoria,11391,https://myanimelist.net/manga/11391/Atsu♡Atsu_Trattoria,https://cdn.myanimelist.net/images/manga/1/82044.jpg?s=f2818ddf0cf973f612360e31605a1e4f,"Father's restaurant is now in danger. To save our crisis, a young chef, Habuka, suddenly appeared in front of my eyes. He's a very rude bastard, when we met for the first time everything went wrong. A...",,,,,,,,,,
Marie no Kanaderu Ongaku,Marie no Kanaderu Ongaku,1766,https://myanimelist.net/manga/1766/Marie_no_Kanaderu_Ongaku,https://cdn.myanimelist.net/images/manga/3/171103.jpg?s=af7d3d9bc107cb5661dd76381cdf2766,"In a surreal world of abundant wonders, Gil is a workshop town specialized in mechanical craftsmanship, boasting the largest population in the land of Piril. People lead simple lives with little to no...",,,,,,,,,,
Kenkou Zenrakei Suieibu Umishou,Kenkou Zenrakei Suieibu Umishou,1302,https://myanimelist.net/manga/1302/Kenkou_Zenrakei_Suieibu_Umishou,https://cdn.myanimelist.net/images/manga/2/56931.jpg?s=460c1db4620dc44a51aeb992708e712e,"Kaname Okiura, a student of Prefectoral Umineko Shougyou High (""Umishou"" for short), joined the school's swimming club in order to learn how to swim, but the club is filled with weirdos, let alone tea...",,,,,,,,,,
Pita-Ten,Pita-Ten,33,https://myanimelist.net/manga/33/Pita-Ten,https://cdn.myanimelist.net/images/manga/3/191236.jpg?s=4ff885182771c36e788ef112c859aaf3,"Kotarou Higuchi is a sixth-grade student who not only has to work hard to get into a good middle school, but he also has to deal with the responsibilities that come with living in an apartment all by...",,,,,,,,,,
Pita-Ten,Pita-Ten,33,https://myanimelist.net/manga/33/Pita-Ten,https://cdn.myanimelist.net/images/manga/3/191236.jpg?s=4ff885182771c36e788ef112c859aaf3,"Kotarou Higuchi is a sixth-grade student who not only has to work hard to get into a good middle school, but he also has to deal with the responsibilities that come with living in an apartment all by...",,,,,,,,,,
Jinrou Game: Beast Side,Jinrou Game: Beast Side,106406,https://myanimelist.net/manga/106406/Jinrou_Game__Beast_Side,https://cdn.myanimelist.net/images/manga/1/195261.jpg?s=83bfe98a35c43f65afca3687f85771be,,,,,,,,,,,
Nyatto!,Nyatto!,14776,https://myanimelist.net/manga/14776/Nyatto,https://cdn.myanimelist.net/images/manga/2/55699.jpg?s=1b8324392a91511b300dbe9b6847ab45,"Yaneda Shigeru is a guy living alone with his cat Konbu until it turns mostly into a human (she keeps her cat tail and ears) for unknown reasons. Though to Shigeru, this isn't a problem; he has a cat-...",,,,,,,,,,
Komatta Toki ni wa Hoshi ni Kike,Komatta Toki ni wa Hoshi ni Kike,2459,https://myanimelist.net/manga/2459/Komatta_Toki_ni_wa_Hoshi_ni_Kike,https://cdn.myanimelist.net/images/manga/4/168392.jpg?s=e8ec520e3ce2de1a0aae13f9552f61a9,"Fujishima Takara goes to high school and will start living in a dorm because he has lost all his family except for his father, who's always away for his work. Takara has to share a room with Kosaka Ky...",,,,,,,,,,
Yakushoku Distopiary,Yakushoku Distopiary,86981,https://myanimelist.net/manga/86981/Yakushoku_Distopiary,https://cdn.myanimelist.net/images/manga/1/151194.jpg?s=c298a5c4c3f7c19aefcde0baacf08038,"In this world, your ""Post"" is your life's calling. Only you can do it. You have to do it. You have no choice but to do it. Tolza Godolschleim is a ""Slayer,"" a person whose predetermined Post destines...",,,,,,,,,,
17-21: Fujimoto Tatsuki Tanpenshuu,17-21: Fujimoto Tatsuki Tanpenshuu,141214,https://myanimelist.net/manga/141214/17-21__Fujimoto_Tatsuki_Tanpenshuu,https://cdn.myanimelist.net/images/manga/2/251352.jpg?s=4915ec1e0c3371bbe4d1a17e50cd3f5c,1. Niwa ni wa Niwa Niwatori ga Ita. (There Were Two Chickens in the Garden.) 2. Sasaki-kun ga Juudan Tometa (Sasaki-kun Has Stopped the Bullet) 3. Koi wa Moumoku (Love is Blind) 4. Shikaku,,,,,,,,,,
Bokura no Koi wa Shi ni Itaru Yamai no You de,Bokura no Koi wa Shi ni Itaru Yamai no You de,19925,https://myanimelist.net/manga/19925/Bokura_no_Koi_wa_Shi_ni_Itaru_Yamai_no_You_de,https://cdn.myanimelist.net/images/manga/2/148065.jpg?s=b5038dff33d2a621fa036e9de6c11d25,"As children, twins Umi and Sora became acquainted with a four-year old Beniko. Years later, Umi has moved away, and Sora confessed to Beniko that he'll propose to her when she turns 18. But when Sora...",,,,,,,,,,
Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-Rank ni Natteta,Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-Rank ni Natteta,115194,https://myanimelist.net/manga/115194/Boukensha_ni_Naritai_to_Miyako_ni_Deteitta_Musume_ga_S-Rank_ni_Natteta,https://cdn.myanimelist.net/images/manga/3/212617.jpg?s=29697b1f378db368787a63dce20b3a1b,"After losing his leg as a newbie adventurer, he retired and returned to his hometown in the countryside. Doing things such as collecting medicinal herbs, exterminating magic beasts and wild beasts, an...",,,,,,,,,,
Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-Rank ni Natteta,Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-Rank ni Natteta,115194,https://myanimelist.net/manga/115194/Boukensha_ni_Naritai_to_Miyako_ni_Deteitta_Musume_ga_S-Rank_ni_Natteta,https://cdn.myanimelist.net/images/manga/3/212617.jpg?s=29697b1f378db368787a63dce20b3a1b,"After losing his leg as a newbie adventurer, he retired and returned to his hometown in the countryside. Doing things such as collecting medicinal herbs, exterminating magic beasts and wild beasts, an...",,,,,,,,,,
/Blush-DC: Hi♥mitsu,/Blush-DC: Hi♥mitsu,21035,https://myanimelist.net/manga/21035/_Blush-DC__Hi♥mitsu,https://cdn.myanimelist.net/images/manga/1/188907.jpg?s=7b98cb1ccbe72c60dd8c685bc1ea050d,"Akiyoshi Wataru is your average student. He attends cram school, hangs out with his friends and does what boys his age do: Go after girls. One day a particular girl, Iwashita Ayane, catches his attent...",,,,,,,,,,
Real Girl,Real Girl,50767,https://myanimelist.net/manga/50767/Real_Girl,https://cdn.myanimelist.net/images/manga/3/167484.jpg?s=0fb6da0c872861dcb2ac4a9475a519f3,"Tsutsui Hikari is an otaku, and he mostly avoids social life. Hikari has only one friend at school, who is also a social misfit, and he is mocked brutally by most of his classmates for being creepy an...",,,,,,,,,,
Fushigi Yuugi: Genbu Kaiden,Fushigi Yuugi: Genbu Kaiden,929,https://myanimelist.net/manga/929/Fushigi_Yuugi__Genbu_Kaiden,https://cdn.myanimelist.net/images/manga/3/32088.jpg?s=ea6cbf332729a71a7cd32e6effb7c169,"Takiko Okuda is a strong-willed girl living in the Taisho Era. She needs to be strong -- Oosugi, the one man she's ever loved, is a married man; her mother is terminally ill; and her father, Einosuke,...",,,,,,,,,,
Shoujo Shuumatsu Ryokou,Shoujo Shuumatsu Ryokou,72467,https://myanimelist.net/manga/72467/Shoujo_Shuumatsu_Ryokou,https://cdn.myanimelist.net/images/manga/1/185918.jpg?s=e1a2d052b694eaad2364ed1d7a33b799,"Amidst a post-apocalyptic world, Chito and Yuuri seem to be the final survivors of the war that brought civilization to its demise. No longer having a place to live, the girls roam around the city on...",,,,,,,,,,
Beelzebub,Beelzebub,10010,https://myanimelist.net/manga/10010/Beelzebub,https://cdn.myanimelist.net/images/manga/3/188942.jpg?s=be53b43ed7f1226b3b2d7ae615a75c8b,"Ishiyama High—land of the delinquents. No matter how tough you think you are, you don't mess with an Ishi-high student. One of the most infamous students is first year Tatsumi Oga, called ""Demon King""...",,,,,,,,,,
Beelzebub,Beelzebub,10010,https://myanimelist.net/manga/10010/Beelzebub,https://cdn.myanimelist.net/images/manga/3/188942.jpg?s=be53b43ed7f1226b3b2d7ae615a75c8b,"Ishiyama High—land of the delinquents. No matter how tough you think you are, you don't mess with an Ishi-high student. One of the most infamous students is first year Tatsumi Oga, called ""Demon King""...",,,,,,,,,,
Ai wo Utau yori Ore ni Oborero!,Ai wo Utau yori Ore ni Oborero!,2686,https://myanimelist.net/manga/2686/Ai_wo_Utau_yori_Ore_ni_Oborero,https://cdn.myanimelist.net/images/manga/1/7275.jpg?s=8aebbc6fa1bb2356e16343b35f713650,"Mizuki is the female ""prince"" of her all-girls school and the lead guitarist in an all-girl rock band. Akira is the male ""princess"" of his all-boys school and wants to join her band. Love may be on hi...",,,,,,,,,,
Tomogui Kyoushitsu,Tomogui Kyoushitsu,109609,https://myanimelist.net/manga/109609/Tomogui_Kyoushitsu,https://cdn.myanimelist.net/images/manga/3/204342.jpg?s=30977ab77f73e92a77d365a792c3fd8d,"On a day like any other, Shouta Amano plans to confess his feelings to his crush, Koharu Saeki. However, he receives a strange text about something called the ""Friends-Eater Game,"" informing him that...",,,,,,,,,,
Isekai desu ga Mamono Saibai shiteimasu.,Isekai desu ga Mamono Saibai shiteimasu.,109820,https://myanimelist.net/manga/109820/Isekai_desu_ga_Mamono_Saibai_shiteimasu,https://cdn.myanimelist.net/images/manga/2/202643.jpg?s=f46226f79b192e667323f00b4b50abbf,"One day, Kyouji Himuro hears a knock on his door. Opening it up, he finds that he is transported to another world. But his new life is not good. He has no fighting skill, no money, and no way to make...",,,,,,,,,,
Isekai desu ga Mamono Saibai shiteimasu.,Isekai desu ga Mamono Saibai shiteimasu.,109820,https://myanimelist.net/manga/109820/Isekai_desu_ga_Mamono_Saibai_shiteimasu,https://cdn.myanimelist.net/images/manga/2/202643.jpg?s=f46226f79b192e667323f00b4b50abbf,"One day, Kyouji Himuro hears a knock on his door. Opening it up, he finds that he is transported to another world. But his new life is not good. He has no fighting skill, no money, and no way to make...",,,,,,,,,,
Mario,Mario,50811,https://myanimelist.net/manga/50811/Mario,https://cdn.myanimelist.net/images/manga/2/90119.jpg?s=5ba137920579a1f77e5c8dfcccf607f6,"Mario, half-Japanese and half-Italian born in the US, works as a hitman. One day he meets a female colleague, Saori, who does not talk to men and is asked to work together with her.",,,,,,,,,,
"Classmate, Kamimura Yuuka wa Kou Itta.","Classmate, Kamimura Yuuka wa Kou Itta.",28537,https://myanimelist.net/manga/28537/Classmate_Kamimura_Yuuka_wa_Kou_Itta,https://cdn.myanimelist.net/images/manga/1/188873.jpg?s=4499dfdaa94eba689fb80e561231f51f,"Shirasaki is incredibly bored by his unchanging daily school life and he ends up falling in with his weird classmate Kamimura Yuuka, who rants about changing the world to his uninterested classmates....",,,,,,,,,,
To LOVE-Ru Darkness,To LOVE-Ru Darkness,22519,https://myanimelist.net/manga/22519/To_LOVE-Ru_Darkness,https://cdn.myanimelist.net/images/manga/3/253547.jpg?s=420554fbfa05423cb58821e7b14f2bd8,"Rito Yuuki remains unsuccessful and indecisive with his love for his crush, Haruna Sairenji, and the alien princess, Lala Satalin Deviluke. Meanwhile, Lala's little sister Momo also falls in love with...",,,,,,,,,,
Enen no Shouboutai,Enen no Shouboutai,91037,https://myanimelist.net/manga/91037/Enen_no_Shouboutai,https://cdn.myanimelist.net/images/manga/3/178996.jpg?s=d5e75dbdfb329203111c854e27e3b37c,"Still reeling from the childhood trauma of losing his family to a blaze, Shinra Kusakabe endures both the blessing and curse of being a third-generation pyrokinetic: a person gifted with the ability t...",,,,,,,,,,
ənígmə,ənígmə,22031,https://myanimelist.net/manga/22031/ənígmə,https://cdn.myanimelist.net/images/manga/4/39803.jpg?s=e3399a7db7fb29410a9554d2490541a5,"Haiba Sumio is a student at a Tokyo High School with an interesting ability... He occasionally falls asleep and wakes up with premonitions of the future written out on his ""Dream Diary."" With this abi...",,,,,,,,,,
Jigokuren: Love in the Hell,Jigokuren: Love in the Hell,30977,https://myanimelist.net/manga/30977/Jigokuren__Love_in_the_Hell,https://cdn.myanimelist.net/images/manga/2/188893.jpg?s=a979e9787ecef18da6ce90f40a7d73bd,"Rintaro Senkawa is a regular guy in his mid-20's who got a little drunk one night and fell to his death. But that is just the beginning of Rintaro's story, as he finds himself unexpectedly in Hell whe...",,,,,,,,,,
Girls Bravo,Girls Bravo,325,https://myanimelist.net/manga/325/Girls_Bravo,https://cdn.myanimelist.net/images/manga/1/54717.jpg?s=a7b6215a87c086b1d286e1a18d5cf4ce,"Yukinari Sasaki is an average high school boy who has female-phobia...and an allergic reaction when girls touch him. One day, he falls through his tub to a bath to an alien planet called ""Siren"" where...",,,,,,,,,,
Toaru Majutsu no Index,Toaru Majutsu no Index,12854,https://myanimelist.net/manga/12854/Toaru_Majutsu_no_Index,https://cdn.myanimelist.net/images/manga/3/176880.jpg?s=0b8741e4a610c09a6a4af330bcaa8895,"Despite 80% of its 2.3 million population being students, Academy City is far more advanced than any other nation worldwide. Its residents awaken something akin to a supernatural ability inside them,...",,,,,,,,,,
Toaru Majutsu no Index,Toaru Majutsu no Index,12854,https://myanimelist.net/manga/12854/Toaru_Majutsu_no_Index,https://cdn.myanimelist.net/images/manga/3/176880.jpg?s=0b8741e4a610c09a6a4af330bcaa8895,"Despite 80% of its 2.3 million population being students, Academy City is far more advanced than any other nation worldwide. Its residents awaken something akin to a supernatural ability inside them,...",,,,,,,,,,
Toaru Majutsu no Index SS,Toaru Majutsu no Index SS,31651,https://myanimelist.net/manga/31651/Toaru_Majutsu_no_Index_SS,https://cdn.myanimelist.net/images/manga/2/58243.jpg?s=2b65e4da5fbdfc1c53b9e7c82b1c47b7,Volume 1 (Set between volumes 13 and 14) A series of short stories set before the events of volume fourteen including how Team GROUP was formed. Volume 2 (Set between volumes 16 and 17) A series of sh...,,,,,,,,,,
Bloody Cross,Bloody Cross,12757,https://myanimelist.net/manga/12757/Bloody_Cross,https://cdn.myanimelist.net/images/manga/2/188979.jpg?s=8c5d3cbfa06fef8a0d85295fa269c0c6,"Half angels: Individuals cursed because of their impure lineage. Tsukimiya is a Vampire Half Angel, and with her companion-of-convenience Hinata, with whom she shares a strained relationship at best,...",,,,,,,,,,
KimiKiss: Various Heroines,KimiKiss: Various Heroines,1729,https://myanimelist.net/manga/1729/KimiKiss__Various_Heroines,https://cdn.myanimelist.net/images/manga/1/180639.jpg?s=fb50872efb861aaf3a50b6c3d81f3a72,Stories in KimiKiss: Various Heroines revolve around Kouichi Aihara and in each volume focuses on a different girl he can eventually end up with.,,,,,,,,,,
Midori no Hibi,Midori no Hibi,572,https://myanimelist.net/manga/572/Midori_no_Hibi,https://cdn.myanimelist.net/images/manga/2/56681.jpg?s=bb1e6921e4876154225c021c1c0a9bfa,"Seiji Sawamura is the toughest seventeen-year-old in town, feared by all for his fighting prowess and his deadly ""Devil's Right Hand."" But at heart, Seiji is a softy, and all he wants is an end to his...",,,,,,,,,,
Pajama na Kanojo.,Pajama na Kanojo.,35075,https://myanimelist.net/manga/35075/Pajama_na_Kanojo,https://cdn.myanimelist.net/images/manga/1/179390.jpg?s=25fde5c61270b4a4f95cdce1b6d73df7,"Keisuke and Makura are childhood friends who grew up together almost like brother and sister. One day, due to a misunderstanding they had, Makura left the house angry until Keisuke's Mom is worried ab...",,,,,,,,,,
Omairi desu yo,Omairi desu yo,44171,https://myanimelist.net/manga/44171/Omairi_desu_yo,https://cdn.myanimelist.net/images/manga/3/77891.jpg?s=4c4f357a87971e89fe413a81bb14000c,"Miza Yuuji is the so-called ""beautiful priest"" of Uguisuzaka Shopping District, loved and respected by all not only for his skills as a Buddhist priest but for his demure demeanor and kind air. While...",,,,,,,,,,
Magic Knight Rayearth,Magic Knight Rayearth,119,https://myanimelist.net/manga/119/Magic_Knight_Rayearth,https://cdn.myanimelist.net/images/manga/1/157494.jpg?s=a6167ca14f07a3f16de14f23a99ec660,"Three high school girls—hot-blooded Hikaru Shidou, haughty Umi Ryuuzaki, and gentle Fuu Hououji—have just met at Tokyo Tower when they hear a call for help that pulls them into another world. They are...",,,,,,,,,,
Sanctuary,Sanctuary,1461,https://myanimelist.net/manga/1461/Sanctuary,https://cdn.myanimelist.net/images/manga/1/170458.jpg?s=03c17e33a191280cd06fc01524d360cb,"Akira Houjou and Chiaki Asami are childhood friends who have experienced hell and lived to tell about it. They arrive in Japan to attend school, and soon witness the corruption and apathy of the count...",,,,,,,,,,
Battle Royale II: Blitz Royale,Battle Royale II: Blitz Royale,2177,https://myanimelist.net/manga/2177/Battle_Royale_II__Blitz_Royale,https://cdn.myanimelist.net/images/manga/1/200210.jpg?s=eac7a006b3d3a58690e14f92ae6d81ed,,,,,,,,,,,
Boku no Idol,Boku no Idol,19443,https://myanimelist.net/manga/19443/Boku_no_Idol,https://cdn.myanimelist.net/images/manga/2/29923.jpg?s=0f86b007f813235a99905d1112e74e6f,"This year, the student council has decided to add an exciting new contribution to the school's culture festival; an Idol performance! However, they don't actually have the money to hire any real Idols...",,,,,,,,,,
Boku no Idol,Boku no Idol,19443,https://myanimelist.net/manga/19443/Boku_no_Idol,https://cdn.myanimelist.net/images/manga/2/29923.jpg?s=0f86b007f813235a99905d1112e74e6f,"This year, the student council has decided to add an exciting new contribution to the school's culture festival; an Idol performance! However, they don't actually have the money to hire any real Idols...",,,,,,,,,,
Dead Heads,Dead Heads,12196,https://myanimelist.net/manga/12196/Dead_Heads,https://cdn.myanimelist.net/images/manga/2/57209.jpg?s=e5d9e7d6bed902be5de4e540b4e68d36,First issue of a canceled series; collected (in thumbnails) in Blame and So on (Artbook) (Source: MU),,,,,,,,,,
Love Neco,Love Neco,2653,https://myanimelist.net/manga/2653/Love_Neco,https://cdn.myanimelist.net/images/manga/4/172163.jpg?s=5d4a29b9a2679cf4dd82637eca9e3881,"A new twist on the ""love doll"" genre. Tempted by an internet advertisement for a ""Necoco"" doll series, Eiji orders one on a whim, imagining a moe-tastic hadaka-apron-wearing girl to show up on his doo...",,,,,,,,,,
Hidoku Shinaide,Hidoku Shinaide,1964,https://myanimelist.net/manga/1964/Hidoku_Shinaide,https://cdn.myanimelist.net/images/manga/1/40680.jpg?s=07656a64f68a786aa78f3449a6fc7af8,"Volume 1 1-2. Hidoku/Tsumetaku Shinaide (Don't be Cruel, Please) 3. Houkago no Himitsu (After School Secret) 4. Wagamama mo Aishite (Love the Selfish, Too) 5. Pantsu de Ojama (Hindered by Underwear) 6...",,,,,,,,,,
Starlike Words,Starlike Words,25682,https://myanimelist.net/manga/25682/Starlike_Words,https://cdn.myanimelist.net/images/manga/1/86487.jpg?s=8f123870257b215c31f9234bb688cd7a,"High school student Subaru wouldn’t reject a sexual favour, but dating is out of the question when he’s not in love. Stumbling upon a beautiful painting in school, he knows he’s found his first love –...",,,,,,,,,,
Sore ga Kanojo no Seigi nara,Sore ga Kanojo no Seigi nara,21328,https://myanimelist.net/manga/21328/Sore_ga_Kanojo_no_Seigi_nara,https://cdn.myanimelist.net/images/manga/2/118693.jpg?s=78910d35eac5b1443fadf41231f13b28,"After his happy-go-lucky lovestruck parents suddenly decide to go on an amorous traveling adventure, Yuki is shuffled off to live with one of his dad's old friends. He knows very little about his new...",,,,,,,,,,
Saeki-san wa Nemutteru,Saeki-san wa Nemutteru,114627,https://myanimelist.net/manga/114627/Saeki-san_wa_Nemutteru,https://cdn.myanimelist.net/images/manga/2/217795.jpg?s=f5314bb35d06839e627eb8dd444c157d,"The class representative, Saeki, uses an array of tactics to sleep during class. Tokimiya, the boy sitting next to her, tends to observe her different tactics and while doing so his interest begins to...",,,,,,,,,,
Otome Game Sekai wa Mob ni Kibishii Sekai desu,Otome Game Sekai wa Mob ni Kibishii Sekai desu,116157,https://myanimelist.net/manga/116157/Otome_Game_Sekai_wa_Mob_ni_Kibishii_Sekai_desu,https://cdn.myanimelist.net/images/manga/1/224322.jpg?s=3143424b8a0a9d76baacb6c7e60bc33a,"Leon, a former Japanese worker, was reincarnated into an ""otome game"" world, and despaired at how it was a world where females hold dominance over males. It was as if men were just livestock that serv...",,,,,,,,,,
Otome Game Sekai wa Mob ni Kibishii Sekai desu,Otome Game Sekai wa Mob ni Kibishii Sekai desu,116157,https://myanimelist.net/manga/116157/Otome_Game_Sekai_wa_Mob_ni_Kibishii_Sekai_desu,https://cdn.myanimelist.net/images/manga/1/224322.jpg?s=3143424b8a0a9d76baacb6c7e60bc33a,"Leon, a former Japanese worker, was reincarnated into an ""otome game"" world, and despaired at how it was a world where females hold dominance over males. It was as if men were just livestock that serv...",,,,,,,,,,
Tonari no Furi-san ga Tonikaku Kowai.,Tonari no Furi-san ga Tonikaku Kowai.,118741,https://myanimelist.net/manga/118741/Tonari_no_Furi-san_ga_Tonikaku_Kowai,https://cdn.myanimelist.net/images/manga/2/220222.jpg?s=2664e871360329e1afaa1fe8ca96fadc,"With his first year of high school on the horizon, Namito Taira planned to make the most out of this new period of his life. But what he did not account for was that he would be sitting next to Youko...",,,,,,,,,,
Kagen no Tsuki,Kagen no Tsuki,1267,https://myanimelist.net/manga/1267/Kagen_no_Tsuki,https://cdn.myanimelist.net/images/manga/3/145491.jpg?s=e49e50808b0a9e569ea0df03e1cd9393,"High school student Mizuki Mochizuki is in love with British rock artist Adam Lang, but it seems that he cannot see her for who she is, as he is still grieving the death of his ex-girlfriend, Sayaka K...",,,,,,,,,,
Air,Air,1604,https://myanimelist.net/manga/1604/Air,https://cdn.myanimelist.net/images/manga/3/28956.jpg?s=e71a582a8fc583ce92e5ca96d3d9845c,"Yukito Kunisaki is a man traveling Japan in search of the ""girl in the sky."" Eventually he makes his way to a sleepy seaside town where he meets a strange girl named Misuzu Kamio who has dreams of fly...",,,,,,,,,,
Shinigami Bocchan to Kuro Maid,Shinigami Bocchan to Kuro Maid,110029,https://myanimelist.net/manga/110029/Shinigami_Bocchan_to_Kuro_Maid,https://cdn.myanimelist.net/images/manga/2/205563.jpg?s=94d6a3cfab8544cdbc95463f15dadc7a,"Cursed by a witch as a child, a young duke gained the unwanted power to kill every living thing he touches. Forced to move away from his family and into a large mansion deep in the woods, the duke is...",,,,,,,,,,
Bye-bye Mitsubari,Bye-bye Mitsubari,81259,https://myanimelist.net/manga/81259/Bye-bye_Mitsubari,https://cdn.myanimelist.net/images/manga/2/140671.jpg?s=a3afa163b212c45574e507aa5201c240,My childhood friend who loved messing with me moved away 10 years ago but now he's back. My everyday life is filled with sweet despair! (Source: Winter Translations),,,,,,,,,,
Kindan Shitei de Breakthrough: Boy Meets Satan,Kindan Shitei de Breakthrough: Boy Meets Satan,127993,https://myanimelist.net/manga/127993/Kindan_Shitei_de_Breakthrough__Boy_Meets_Satan,https://cdn.myanimelist.net/images/manga/3/234781.jpg?s=527e1c1a09a19e1c5d173313b5ed3303,"The hero's son and the ghost of the Demon King are the master and pupil!? Eirth, the son of the hero who defeated the Great Demon King, is troubled. Always expected to achieve great things, but unable...",,,,,,,,,,
...Curtain.: Sensei to Kiyoraka ni Dousei,...Curtain.: Sensei to Kiyoraka ni Dousei,1144,https://myanimelist.net/manga/1144/Curtain__Sensei_to_Kiyoraka_ni_Dousei,https://cdn.myanimelist.net/images/manga/4/112449.jpg?s=d95c8186e738707d081c3b8a4d624e8b,"1. Curtain 2. Rendan (Duet) 3. Anata ni mo Amai Hibi wo (Sweet Days for You, Too) 4. Aigan Shidou (Impassioned Drawing) 5. Aizen Zuhou: Aigan Shidou 2 (Entreaty Guidance: Impassioned Drawing 2)",,,,,,,,,,
Vampire Juujikai,Vampire Juujikai,976,https://myanimelist.net/manga/976/Vampire_Juujikai,https://cdn.myanimelist.net/images/manga/2/145329.jpg?s=c6c9abc026d874c1056feadc2816f944,"There is a legend that tells of how the world was almost destroyed thousands of years ago by the vampire queen after she unleashed her latent powers. Despite their efforts, the humans were unable to d...",,,,,,,,,,
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: 2-nensei-hen,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: 2-nensei-hen,123992,https://myanimelist.net/manga/123992/Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e__2-nensei-hen,https://cdn.myanimelist.net/images/manga/3/235363.jpg?s=c149025727da0c0cb037d23e25677c92,"As Kiyotaka Ayanokouji and his classmates begin their second-year life, changes are seen everywhere throughout Tokyo Metropolitan Advanced Nurturing High School. With the third-years having graduated...",,,,,,,,,,
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: 2-nensei-hen,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: 2-nensei-hen,123992,https://myanimelist.net/manga/123992/Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e__2-nensei-hen,https://cdn.myanimelist.net/images/manga/3/235363.jpg?s=c149025727da0c0cb037d23e25677c92,"As Kiyotaka Ayanokouji and his classmates begin their second-year life, changes are seen everywhere throughout Tokyo Metropolitan Advanced Nurturing High School. With the third-years having graduated...",,,,,,,,,,
Black Gakkou ni Tsutometeshimatta Sensei,Black Gakkou ni Tsutometeshimatta Sensei,114003,https://myanimelist.net/manga/114003/Black_Gakkou_ni_Tsutometeshimatta_Sensei,https://cdn.myanimelist.net/images/manga/3/212584.jpg?s=2c0325b933344d0a10d086464b24c7f9,The largest rise of dark skin gals of this century! The start of high school life with best and strongest girls out there!! High school teacher Imada Sasamichi has been assigned to work at this school...,,,,,,,,,,
